LabVIEW Measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2351.182844,2233.248749,4584.431592,23.817213,23.584367,0.002587,98.7178,94.691912,204.82019,0.004267,0,0,70.95303,72.852505,111.840131,114.135733,113.448446,158.689499,109.804035,163.395409,146.380433,117.011935,99.363314,-101179.6453,215.169225,117.533024,168.498109,184.281838,195.047056,163.188099,100.726174,128.581233,154.419556,190.504854,89.909256,89.073247,207.359165,-101264.2617,-101264.2617,-101264.2617,-101264.2617,-101264.2617,-101264.2617,-101264.2617,
0,2349.382367,2252.421823,4601.80419,23.802756,23.786438,0.001939,98.702117,94.693531,204.815672,0.004775,0,0,70.832162,73.348369,111.875894,113.972505,113.362115,158.775921,110.100724,163.541801,146.542299,116.839775,99.657448,-101198.2499,214.521356,117.484429,168.547886,184.507295,196.292828,163.522888,100.889057,128.44474,154.391834,190.456511,89.989014,88.874665,206.545959,-101257.8097,-101257.8097,-101257.8097,-101257.8097,-101257.8097,-101257.8097,-101257.8097,
0,2439.367668,2288.445954,4727.813621,24.734583,24.18023,0.003792,98.62174,94.641197,204.655346,0.004398,0,0,71.110391,73.389407,112.10424,114.07563,113.359862,158.941396,110.074284,163.474044,147.116964,116.77182,99.785072,-101214.7353,213.74136,117.493195,168.738273,184.495643,195.683013,163.940537,100.683645,128.62118,154.196235,190.214924,89.766454,89.064243,205.587731,-101275.3413,-101275.3413,-101275.3413,-101275.3413,-101275.3413,-101275.3413,-101275.3413,
0,2347.733535,2234.949737,4582.683272,23.806321,23.576376,0.002792,98.618075,94.796154,204.730523,0.004431,0,0,70.78193,72.84557,111.878199,113.895469,112.854394,158.750616,109.851704,163.378245,147.652528,116.546532,99.639734,-101166.8183,213.090226,117.118626,168.385871,184.754171,196.05179,163.125381,100.674825,128.491008,153.557985,189.898283,89.310946,88.762245,204.499461,-101193.3764,-101193.3764,-101193.3764,-101193.3764,-101193.3764,-101193.3764,-101193.3764,
0,2354.294347,2241.323745,4595.618092,23.871755,23.642424,0.002284,98.622593,94.800927,204.708873,0.004718,0,0,70.943455,72.918629,111.893892,114.18857,112.872442,159.034877,110.040275,163.234107,148.071344,116.593238,99.773926,-101196.7975,212.612212,117.017796,168.563742,185.021136,196.190573,163.270792,101.289302,128.598515,153.751727,190.116457,89.702246,89.045438,204.035153,-101262.2784,-101262.2784,-101262.2784,-101262.2784,-101262.2784,-101262.2784,-101262.2784,
0,2352.98165,2240.637893,4593.619543,23.862322,23.632491,0.001882,98.606568,94.811752,204.705208,0.004496,0,0,70.784198,73.195141,111.911218,114.01209,112.77001,159.091293,110.028304,163.161642,147.78336,116.479019,99.7542,-101184.1949,211.946909,116.977985,168.573369,185.286247,196.849097,163.245937,101.105458,128.479899,153.743296,190.096249,89.290422,88.470471,203.401624,-101239.2738,-101239.2738,-101239.2738,-101239.2738,-101239.2738,-101239.2738,-101239.2738,
0,2358.154061,2244.38192,4602.53598,23.906717,23.67728,0.002816,98.63981,94.790528,204.725324,0.004603,0,0,70.977884,73.180783,111.873347,114.106517,112.587511,159.255198,110.160796,163.161742,147.393737,116.38347,99.700578,-101199.8836,211.516693,117.056373,168.715243,185.563947,196.721289,163.62741,101.556241,128.939984,154.087878,190.384423,89.749295,88.867265,203.085241,-101308.3431,-101308.3431,-101308.3431,-101308.3431,-101308.3431,-101308.3431,-101308.3431,
0,2355.511845,2240.650995,4596.16284,23.876836,23.645703,0.001882,98.652595,94.759332,204.746206,0.004464,0,0,70.662712,73.334014,111.94048,114.241749,112.648662,159.362395,110.116685,163.281654,147.047964,116.554972,99.766217,-101216.7575,211.052387,117.114474,168.936338,185.162835,196.078342,163.299046,101.330261,128.731515,153.883221,190.32386,89.484988,88.809344,202.363889,-101269.4409,-101269.4409,-101269.4409,-101269.4409,-101269.4409,-101269.4409,-101269.4409,
0,2385.131427,2270.173736,4655.305163,24.175239,23.965988,0.002366,98.660096,94.724812,204.687224,0.004333,0,0,70.574028,72.642724,111.98997,113.982525,112.5321,159.464087,110.193621,163.185306,146.877611,116.215295,99.888943,-101214.8313,210.169426,117.048436,169.031489,185.145248,196.233829,163.30191,101.561823,128.790809,153.958412,190.52183,89.505527,88.937061,201.784731,-101283.4115,-101283.4115,-101283.4115,-101283.4115,-101283.4115,-101283.4115,-101283.4115,
0,2484.092134,2327.466043,4811.558177,25.175828,24.587521,0.003324,98.669727,94.66046,204.709555,0.004595,0,0,70.62699,72.724096,111.912728,113.929528,112.280541,159.342758,110.129702,162.978513,147.075349,116.110057,99.586916,-101191.3071,209.630216,116.881524,168.919495,184.931361,197.216777,162.878326,101.074644,128.44455,153.742551,190.124413,89.464879,88.538301,201.368193,-101234.6985,-101234.6985,-101234.6985,-101234.6985,-101234.6985,-101234.6985,-101234.6985,
0,2350.926655,2232.887851,4583.814506,23.814967,23.578433,0.002087,98.716351,94.700435,204.835873,0.00448,0,0,70.684738,72.92851,111.852314,114.15854,112.314262,159.456184,110.165089,163.087408,147.234387,116.044799,99.547327,-101198.7246,209.052851,116.877701,169.086315,185.515052,197.335692,162.226926,101.276952,128.519307,153.959992,190.39324,89.203355,88.677323,200.817756,-101268.1032,-101268.1032,-101268.1032,-101268.1032,-101268.1032,-101268.1032,-101268.1032,
0,2359.389184,2236.128329,4595.517514,23.898464,23.624878,0.002095,98.725556,94.651425,204.815928,0.004513,0,0,70.358295,73.055363,111.978817,114.033754,112.019953,159.621359,110.251008,163.25762,148.061707,115.894669,99.450589,-101199.8507,208.612743,116.763908,169.315566,185.440807,196.009261,162.531813,101.588788,128.719094,153.835911,190.334104,89.317861,88.404936,200.212647,-101275.0794,-101275.0794,-101275.0794,-101275.0794,-101275.0794,-101275.0794,-101275.0794,
0,2349.379974,2230.89768,4580.277654,23.79856,23.561107,0.002644,98.719419,94.685604,204.784988,0.004414,0,0,70.359847,73.336767,112.03844,114.131523,111.932434,159.725519,110.378901,163.126246,147.902811,116.046586,99.786127,-101213.8228,208.254817,116.837779,169.515298,185.818487,197.150047,163.642423,101.339359,128.600483,153.500708,190.100028,89.275546,88.131036,199.489215,-101245.9066,-101245.9066,-101245.9066,-101245.9066,-101245.9066,-101245.9066,-101245.9066,
0,2524.551485,2404.272898,4928.824383,25.588905,25.405823,0.003513,98.65805,94.634719,204.68228,0.004275,0,0,70.66934,72.892476,112.150495,114.190053,111.84039,159.707952,110.430143,163.097484,147.674785,116.241229,99.655144,-101229.5205,207.886913,116.395552,169.485596,185.938629,198.266431,163.145055,101.439292,128.594539,153.287744,189.895887,89.414985,88.361236,198.963714,-101260.0565,-101260.0565,-101260.0565,-101260.0565,-101260.0565,-101260.0565,-101260.0565,
0,2428.521738,2279.614314,4708.136052,24.614206,24.0893,0.002062,98.66342,94.631821,204.581021,0.004324,0,0,70.691715,72.789075,112.271093,114.1344,111.856202,159.741059,110.46262,163.034451,147.710198,115.801725,99.675982,-101227.3168,207.520921,116.665543,169.641771,185.839149,198.805943,163.262458,101.243983,128.280942,153.012339,189.890772,89.088366,87.883469,198.394896,-101228.4494,-101228.4494,-101228.4494,-101228.4494,-101228.4494,-101228.4494,-101228.4494,
0,2354.184706,2240.727536,4594.912242,23.868395,23.637474,0.002316,98.631883,94.795557,204.677848,0.004316,0,0,70.697198,72.703553,111.945692,114.213015,111.44596,159.647804,110.374747,162.744139,147.71714,115.440929,99.375287,-101193.9767,206.786166,116.259021,169.414836,185.969896,197.776447,163.249373,101.630611,128.402242,153.123766,189.927381,89.112761,88.217901,197.957239,-101278.5605,-101278.5605,-101278.5605,-101278.5605,-101278.5605,-101278.5605,-101278.5605,
0,2357.515596,2244.208076,4601.723672,23.906545,23.667806,0.003406,98.613813,94.821127,204.676058,0.004431,0,0,70.287119,73.01377,112.026045,114.194131,111.434539,159.970748,110.2904,162.845503,147.810514,115.469751,99.640041,-101221.0111,206.477884,116.516133,169.561022,185.739808,198.519645,163.94363,101.243908,128.011485,152.77809,189.726132,88.645022,87.666358,197.690288,-101235.1235,-101235.1235,-101235.1235,-101235.1235,-101235.1235,-101235.1235,-101235.1235,
0,2348.463913,2236.86353,4585.327443,23.816959,23.587423,0.002488,98.604693,94.83289,204.674865,0.00448,0,0,70.325537,72.623209,112.071774,114.161229,111.266164,159.796001,110.44637,162.843859,147.372645,115.008453,99.546852,-101213.6713,206.107707,116.266015,169.517266,186.282458,198.581417,163.965091,101.24241,128.128989,152.855875,189.830824,88.401478,87.79856,197.086394,-101237.2593,-101237.2593,-101237.2593,-101237.2593,-101237.2593,-101237.2593,-101237.2593,
0,2346.381376,2234.581559,4580.962936,23.794749,23.56514,0.002161,98.609211,94.82573,204.676569,0.004505,0,0,70.073656,72.844831,112.095437,114.136302,110.854708,159.787281,110.56001,162.940219,147.811066,114.911792,99.665483,-101209.0794,205.715135,116.227364,169.525031,185.54246,198.522123,163.544699,101.445556,127.833343,152.939834,189.853706,88.711945,87.653281,196.808649,-101215.8297,-101215.8297,-101215.8297,-101215.8297,-101215.8297,-101215.8297,-101215.8297,
0,2345.400323,2234.341743,4579.742066,23.786979,23.55846,0.002767,98.600176,94.842436,204.665063,0.004562,0,0,70.430815,72.755086,112.33231,114.426694,111.142185,159.895661,110.497414,162.934217,147.550513,114.914157,99.831075,-101239.0978,205.220066,116.274216,169.608529,186.09746,198.222615,162.657789,101.621865,127.704474,153.181023,190.130361,88.996343,88.002632,196.341826,-101267.4767,-101267.4767,-101267.4767,-101267.4767,-101267.4767,-101267.4767,-101267.4767,
0,2344.328282,2233.689141,4578.017423,23.78248,23.5516,0.002431,98.573753,94.842351,204.645629,0.004423,0,0,70.574203,72.602774,112.274885,114.192245,110.942929,159.640789,110.468796,162.761911,147.454414,114.865174,99.779664,-101240.8382,204.980483,116.539834,169.706098,185.917178,199.056773,163.358313,101.397512,127.940251,153.131525,190.069062,89.155564,87.850791,195.761229,-101251.6564,-101251.6564,-101251.6564,-101251.6564,-101251.6564,-101251.6564,-101251.6564,
0,2351.385847,2241.96833,4593.354177,23.856552,23.629147,0.000767,98.563525,94.881473,204.623212,0.004275,0,0,70.165317,72.042136,112.304605,114.233345,110.689123,159.670208,110.509272,162.688423,147.35617,114.486628,99.582849,-101220.6925,204.379765,116.353713,169.744174,185.939259,198.452028,163.667229,101.327818,127.683939,153.379201,189.978332,89.062983,88.115664,195.434867,-101272.2496,-101272.2496,-101272.2496,-101272.2496,-101272.2496,-101272.2496,-101272.2496,
0,2379.016348,2265.637081,4644.653429,24.145842,23.881221,0.002136,98.526959,94.871075,204.561247,0.004832,0,0,69.979966,72.146141,111.984375,114.007332,110.430138,159.572822,110.396855,162.475352,147.3517,114.309601,99.403683,-101189.8222,203.938728,116.241617,169.478881,185.825942,198.725219,162.774946,101.609145,127.480909,153.170495,189.937381,88.876284,88.038067,195.163779,-101261.595,-101261.595,-101261.595,-101261.595,-101261.595,-101261.595,-101261.595,
0,2434.632837,2308.487865,4743.120702,24.72538,24.347135,0.00312,98.466954,94.815587,204.331369,0.004423,0,0,70.074174,72.3477,112.177795,114.201903,110.486022,159.646991,110.430156,162.46561,147.874764,114.197563,99.558914,-101214.4704,203.99182,116.236517,169.849386,186.591377,198.719517,162.288636,101.612058,127.380653,153.000117,189.915178,88.948243,88.164128,194.918569,-101255.368,-101255.368,-101255.368,-101255.368,-101255.368,-101255.368,-101255.368,
0,2508.285874,2332.917391,4841.203265,25.475141,24.625885,0.002415,98.460135,94.734358,204.511726,0.00439,0,0,69.826826,71.718475,111.866882,113.963908,109.480685,159.4708,110.394469,162.22083,147.195066,114.222395,99.306602,-101185.4201,203.500302,116.336489,169.648479,186.910789,198.267495,161.950026,101.399645,127.153108,152.453679,189.625224,88.778639,87.852957,194.22644,-101243.1449,-101243.1449,-101243.1449,-101243.1449,-101243.1449,-101243.1449,-101243.1449,
0,2407.948811,2300.083777,4708.032589,24.434672,24.277922,0.002292,98.546393,94.739728,204.602074,0.004521,0,0,70.247314,72.318463,112.299725,114.400496,109.901581,159.597813,110.578467,162.362514,147.462348,114.092337,99.418279,-101237.8292,203.376551,116.696399,170.109597,186.895172,198.936101,162.031865,101.216305,127.019212,152.220863,189.67348,88.959653,88.013441,193.885074,-101239.5293,-101239.5293,-101239.5293,-101239.5293,-101239.5293,-101239.5293,-101239.5293,
0,2346.170781,2234.175961,4580.346742,23.792798,23.565099,0.002218,98.608444,94.808683,204.702481,0.004734,0,0,70.217378,72.154098,112.077413,114.149492,109.740542,159.348915,110.650104,162.17587,147.108263,113.381651,99.539736,-101219.2396,202.920868,116.622743,170.074142,186.54926,199.359302,162.146416,102.015355,126.762734,152.26753,189.433545,88.730332,87.968776,193.615815,-101244.6425,-101244.6425,-101244.6425,-101244.6425,-101244.6425,-101244.6425,-101244.6425,
0,2346.199387,2232.492652,4578.692039,23.787495,23.556387,0.002825,98.631627,94.772288,204.72933,0.004316,0,0,70.27657,72.146106,112.084805,114.098859,109.717421,159.180113,110.568376,162.055978,146.716628,113.552918,99.477048,-101197.7357,202.448679,116.470698,170.012922,186.473581,199.611792,162.363978,101.702759,126.669109,152.400803,189.424587,88.909561,88.205036,193.270096,-101239.8453,-101239.8453,-101239.8453,-101239.8453,-101239.8453,-101239.8453,-101239.8453,
0,2345.035577,2230.343844,4575.379421,23.768178,23.538561,0.001972,98.662823,94.752769,204.747399,0.004554,0,0,70.173383,71.869688,112.281055,114.252459,109.642575,159.180209,110.386621,162.09963,146.925656,113.170312,99.460707,-101214.0414,202.071979,116.279087,170.24363,186.983096,200.14178,162.143803,101.918182,126.459443,152.557565,189.677912,88.751054,87.963916,192.907498,-101274.7612,-101274.7612,-101274.7612,-101274.7612,-101274.7612,-101274.7612,-101274.7612,
0,2344.924998,2229.507391,4574.432389,23.763958,23.534857,0.001775,98.675694,94.732142,204.771776,0.004382,0,0,69.936221,72.102922,112.145183,114.063603,109.094124,158.977376,110.47831,161.916533,146.674557,113.109636,99.443624,-101198.1462,201.7303,116.058357,169.925233,186.681803,200.174626,162.222896,101.822448,126.4928,152.467597,189.706683,88.864176,88.021072,192.691466,-101257.3835,-101257.3835,-101257.3835,-101257.3835,-101257.3835,-101257.3835,-101257.3835,
0,2345.072084,2228.883936,4573.95602,23.761302,23.532087,0.002374,98.692911,94.7168,204.809621,0.004636,0,0,69.641528,72.015157,112.181556,114.030837,109.088955,158.824439,110.336053,161.979613,146.925421,112.839761,99.216973,-101195.5036,201.290284,116.06701,169.987823,187.209447,200.015437,161.877672,101.592659,126.191208,152.634998,189.712032,88.952105,88.023764,192.182025,-101244.8475,-101244.8475,-101244.8475,-101244.8475,-101244.8475,-101244.8475,-101244.8475,
0,2345.590733,2228.007548,4573.598281,23.759909,23.530923,0.002562,98.720527,94.684241,204.817207,0.004669,0,0,69.580586,71.658336,112.259932,114.103136,109.110065,159.058415,110.417362,161.894065,146.69407,112.862759,99.357858,-101198.5136,201.381556,116.052912,170.098184,187.213552,200.403434,161.917111,101.635877,126.189656,152.468977,189.466961,88.741027,87.701909,191.9397,-101220.9029,-101220.9029,-101220.9029,-101220.9029,-101220.9029,-101220.9029,-101220.9029,
0,2345.558957,2227.663573,4573.22253,23.757967,23.530488,0.002366,98.727261,94.67137,204.83127,0.004537,0,0,69.538153,71.948918,111.975493,113.956633,108.838929,158.927645,110.494144,162.032557,146.342742,112.487587,99.209747,-101177.198,200.800496,116.042985,170.151381,187.511838,201.10221,162.95678,101.847834,126.068045,152.582251,189.715996,88.810374,88.030198,191.727551,-101276.6215,-101276.6215,-101276.6215,-101276.6215,-101276.6215,-101276.6215,-101276.6215,
0,2345.515276,2227.565888,4573.081165,23.757401,23.525792,0.00321,98.727772,94.686116,204.818485,0.004718,0,0,69.728125,72.323754,112.313084,114.250882,108.980073,159.048781,110.516183,162.141309,146.212901,112.512346,99.353614,-101231.6475,200.804707,116.005427,170.367672,187.034062,200.883047,162.790045,102.119238,126.048802,152.828071,189.872012,89.050502,88.191328,191.722295,-101307.0619,-101307.0619,-101307.0619,-101307.0619,-101307.0619,-101307.0619,-101307.0619,
0,2347.297315,2229.231048,4576.528364,23.781816,23.54306,0.001898,98.701349,94.687394,204.753025,0.004324,0,0,69.875603,72.144283,112.355524,114.101066,108.714672,158.905032,110.487394,161.770408,146.083312,112.37213,99.167206,-101211.7826,200.370252,115.914189,170.240404,187.091748,201.598204,162.674816,101.985637,125.813042,152.607089,189.782021,88.809371,88.293663,191.366997,-101290.7598,-101290.7598,-101290.7598,-101290.7598,-101290.7598,-101290.7598,-101290.7598,
0,2445.61881,2445.234893,4890.853704,24.805558,25.833873,0.0038,98.591567,94.652278,204.623724,0.004259,0,0,69.669236,72.111086,112.232865,114.125452,108.577626,158.957686,110.490086,161.589274,145.959224,112.239192,99.118977,-101204.5469,200.032177,116.167716,170.344254,186.703341,200.588804,161.891883,102.085006,125.554051,152.440478,189.65967,88.866394,88.172803,191.013244,-101297.7598,-101297.7598,-101297.7598,-101297.7598,-101297.7598,-101297.7598,-101297.7598,
0,2436.409978,2305.459409,4741.869388,24.705768,24.333087,0.002431,98.617052,94.745865,204.637873,0.004423,0,0,69.938857,72.321585,112.177751,114.311943,108.795025,159.124763,110.848425,161.822774,145.86139,112.34383,98.951098,-101252.2285,199.864635,116.471492,170.372424,186.895372,199.999525,162.389466,102.087904,125.320242,152.157722,189.386136,88.724003,87.954721,190.625309,-101254.7163,-101254.7163,-101254.7163,-101254.7163,-101254.7163,-101254.7163,-101254.7163,
0,2447.0564,2381.373113,4828.429513,24.832333,25.127925,0.004029,98.543154,94.769987,204.432628,0.004447,0,0,69.84818,72.024627,112.218679,114.010659,108.260394,158.909898,110.557883,161.64567,145.824942,111.907015,98.691615,-101206.9345,199.427695,115.894071,170.336851,185.966309,200.588195,162.58692,101.980753,125.374463,152.212733,189.456038,88.879918,87.933214,190.472206,-101283.5191,-101283.5191,-101283.5191,-101283.5191,-101283.5191,-101283.5191,-101283.5191,
0,2393.248214,2315.33371,4708.581924,24.2897,24.409594,0.002497,98.529346,94.853431,204.579913,0.004423,0,0,69.856798,71.997209,112.355005,114.30889,108.845141,159.129004,110.734067,161.570074,146.368547,111.954787,98.929132,-101239.573,199.179616,116.121998,170.608641,186.39591,201.35047,163.318343,102.176943,125.216006,152.234951,189.551001,88.971486,88.128079,190.038136,-101301.5397,-101301.5397,-101301.5397,-101301.5397,-101301.5397,-101301.5397,-101301.5397,
0,2340.557429,2232.258587,4572.816016,23.753098,23.524276,0.002554,98.536932,94.891702,204.596875,0.004103,0,0,69.63623,71.566825,112.259552,114.180101,108.477366,158.748057,110.409849,161.476751,145.697984,111.5851,98.565705,-101193.2364,198.917638,116.098213,170.36455,185.839081,200.129213,163.110282,102.020295,124.993825,152.13343,189.534275,88.78244,88.157035,189.875517,-101264.1331,-101264.1331,-101264.1331,-101264.1331,-101264.1331,-101264.1331,-101264.1331,
0,2340.499979,2232.579762,4573.07974,23.752926,23.523202,0.00153,98.535227,94.909686,204.580766,0.0043,0,0,69.596227,71.491706,112.321489,114.271106,108.630479,159.157713,110.633548,161.552881,145.955838,111.826709,98.760657,-101239.5936,198.682458,116.340604,170.532387,186.59482,200.575653,162.903013,101.926506,124.781432,151.915925,189.402028,88.417606,87.802913,189.4441,-101233.1841,-101233.1841,-101233.1841,-101233.1841,-101233.1841,-101233.1841,-101233.1841,
0,2339.991186,2232.944293,4572.935478,23.752303,23.524424,0.002603,98.51639,94.920255,204.578635,0.004341,0,0,69.49403,71.703274,112.241551,114.147142,108.281777,158.902681,110.425887,161.34129,145.652743,111.542946,98.398463,-101214.05,198.232113,116.223613,170.506258,186.545242,200.498919,162.927445,101.868957,124.563381,151.984243,189.419268,88.37095,87.660705,189.092155,-101232.1385,-101232.1385,-101232.1385,-101232.1385,-101232.1385,-101232.1385,-101232.1385,
0,2340.237401,2232.110502,4572.347903,23.750713,23.521744,0.002357,98.533352,94.895622,204.605398,0.004693,0,0,69.517048,72.385217,112.360348,113.964593,108.33239,158.874974,110.472022,161.167088,145.395222,111.274376,98.560051,-101197.3656,198.157873,116.270638,170.561539,185.825837,201.907032,163.790876,102.077083,124.369967,152.12395,189.641816,88.793807,88.025805,188.994579,-101252.5099,-101252.5099,-101252.5099,-101252.5099,-101252.5099,-101252.5099,-101252.5099,
0,2341.320915,2231.328351,4572.649266,23.752197,23.524235,0.001923,98.572816,94.852323,204.646652,0.0043,0,0,69.588413,71.922862,112.218353,114.160692,108.217172,158.940098,110.471981,160.841156,145.595232,111.296106,98.485732,-101206.686,198.135333,116.239101,170.562617,185.466018,202.110728,164.18522,102.123544,124.114368,152.248396,189.487153,88.689951,87.822293,188.670701,-101239.6714,-101239.6714,-101239.6714,-101239.6714,-101239.6714,-101239.6714,-101239.6714,
0,2344.899068,2231.541668,4576.440735,23.777497,23.54034,0.002243,98.618416,94.796495,204.69302,0.004406,0,0,69.749195,72.139493,112.038538,114.02783,108.386886,158.994082,110.51292,161.027356,145.49572,111.11017,98.23207,-101209.3556,197.714717,116.101419,170.417121,186.043932,201.639384,164.169846,102.179515,124.085858,152.285165,189.6309,88.694811,87.936882,188.46639,-101270.5754,-101270.5754,-101270.5754,-101270.5754,-101270.5754,-101270.5754,-101270.5754,
0,2404.164056,2299.299043,4703.463099,24.381147,24.273112,0.003202,98.607506,94.726176,204.670347,0.004464,0,0,69.597248,71.902693,112.257217,113.913746,108.418238,159.213616,110.495865,161.024331,145.562128,111.220212,98.221207,-101206.3587,197.433999,116.144715,170.498667,185.329887,201.425409,164.019816,102.535977,123.954537,152.251286,189.489575,88.817679,88.117955,188.439165,-101297.7591,-101297.7591,-101297.7591,-101297.7591,-101297.7591,-101297.7591,-101297.7591,
0,2419.970181,2315.980148,4735.950329,24.537855,24.473323,0.003456,98.621911,94.632844,204.663358,0.004808,0,0,69.808371,72.309824,112.356711,114.4467,108.158746,159.330951,110.754392,161.048997,145.628024,111.12584,98.338727,-101245.1475,197.576945,116.302056,170.769245,185.582007,201.569291,163.257851,102.422306,123.789213,151.906038,189.339076,88.567429,87.568352,188.086345,-101285.6595,-101285.6595,-101285.6595,-101285.6595,-101285.6595,-101285.6595,-101285.6595,
0,2370.860193,2254.522043,4625.382235,24.034119,23.799641,0.002472,98.645606,94.729244,204.715863,0.004939,0,0,69.741117,72.208418,112.37686,114.113285,108.243333,159.871455,111.077521,160.864414,145.466146,111.305949,98.053141,-101227.0081,197.425495,116.398882,170.763645,185.829787,201.615849,163.284357,102.471744,124.120194,151.768597,189.133685,88.619272,87.481218,187.979263,-101280.5227,-101280.5227,-101280.5227,-101280.5227,-101280.5227,-101280.5227,-101280.5227,
0,2362.672835,2248.779302,4611.452137,23.960292,23.729774,0.002144,98.607847,94.766151,204.69677,0.004939,0,0,69.657542,71.807565,112.299228,114.256389,108.403641,159.89842,110.802958,160.67254,145.401491,111.302251,98.181943,-101236.838,197.217976,116.244031,170.949666,185.569384,201.113588,163.904919,102.203542,123.538778,151.666977,189.003087,88.523904,87.551608,187.920699,-101272.6967,-101272.6967,-101272.6967,-101272.6967,-101272.6967,-101272.6967,-101272.6967,
0,2393.737319,2279.71232,4673.449639,24.290986,24.045158,0.003087,98.544262,94.809621,204.579061,0.004529,0,0,69.632302,72.193874,112.274,114.406785,108.228977,159.915052,110.799868,160.712095,145.351549,111.304705,97.94823,-101234.1263,197.686539,115.984222,170.982871,185.597727,199.394694,163.672515,102.537361,123.506755,151.744,189.325113,88.487365,87.728035,188.221805,-101296.1263,-101296.1263,-101296.1263,-101296.1263,-101296.1263,-101296.1263,-101296.1263,
0,2437.150217,2316.132823,4753.28304,24.745869,24.428116,0.002062,98.487155,94.814223,204.479081,0.004439,0,0,69.663015,72.065146,112.405265,114.444651,108.14556,159.792745,110.923426,160.669226,145.451578,111.442046,98.018932,-101245.0423,198.249187,115.976735,171.102352,185.826426,199.445208,163.827089,101.948547,122.987967,151.527487,189.336945,88.344137,87.716792,188.633513,-101252.2111,-101252.2111,-101252.2111,-101252.2111,-101252.2111,-101252.2111,-101252.2111,
0,2361.986491,2251.516274,4613.502765,23.971856,23.726069,0.002136,98.531647,94.896304,204.569941,0.004808,0,0,69.55229,72.179498,112.391537,114.347318,108.250531,159.667523,110.898587,160.726482,145.120234,111.004714,98.194581,-101259.6833,198.837046,116.206417,171.026894,185.863968,199.12966,164.060101,102.289526,123.047647,151.752737,189.314514,88.507682,87.939784,189.645949,-101271.4686,-101271.4686,-101271.4686,-101271.4686,-101271.4686,-101271.4686,-101271.4686,
0,2359.25305,2246.708158,4605.961208,23.927452,23.696729,0.00212,98.600261,94.810899,204.646396,0.004644,0,0,69.424199,72.131277,112.42336,114.216124,108.031062,159.391783,110.737192,160.48939,145.005075,110.852842,97.945722,-101214.9141,199.67841,116.012087,170.872588,185.851668,198.683395,164.131897,102.46326,123.014263,152.086742,189.706879,88.645167,88.008693,190.644613,-101299.792,-101299.792,-101299.792,-101299.792,-101299.792,-101299.792,-101299.792,
0,2360.848468,2244.415993,4605.264461,23.924895,23.694663,0.002448,98.677484,94.722426,204.730352,0.004677,0,0,69.574016,71.860479,112.358853,114.362046,108.145406,159.358216,110.80565,160.497229,144.986298,111.162428,97.812666,-101239.7255,200.300493,116.154181,171.085457,185.93713,198.536779,164.228524,102.266517,122.641265,152.044595,189.414193,88.820093,88.225588,191.103814,-101276.6162,-101276.6162,-101276.6162,-101276.6162,-101276.6162,-101276.6162,-101276.6162,
0,2361.669514,2242.849015,4604.518529,23.92433,23.693983,0.00289,98.714135,94.659011,204.793682,0.004628,0,0,69.523479,71.910274,112.147801,114.115546,107.981845,159.087581,110.706738,160.328084,144.820994,111.032275,97.824428,-101209.1148,200.956054,116.064902,170.808967,185.840332,198.454882,164.065623,102.162671,122.645285,152.034462,189.402224,88.62655,88.024194,192.023661,-101262.7271,-101262.7271,-101262.7271,-101262.7271,-101262.7271,-101262.7271,-101262.7271,
0,2361.69443,2243.752546,4605.446976,23.933427,23.6999,0.003423,98.677654,94.673501,204.736148,0.004677,0,0,69.540433,72.31211,112.366408,114.221235,108.291216,159.118024,110.817971,160.478466,144.816347,111.185037,97.881016,-101229.6987,201.750725,116.280215,171.038226,185.302032,198.677248,164.476989,102.121847,122.724229,152.089797,189.365604,88.767801,88.176917,192.995108,-101286.1445,-101286.1445,-101286.1445,-101286.1445,-101286.1445,-101286.1445,-101286.1445,
0,2441.557418,2317.901717,4759.459135,24.774537,24.464586,0.003628,98.551081,94.745183,204.454107,0.003562,0,0,69.321368,72.303591,112.159763,114.06592,108.128929,158.940415,110.673564,160.314261,144.771805,111.191535,97.539998,-101194.6143,202.671561,116.494525,170.879797,185.063818,197.699434,164.700521,102.219723,122.312748,151.991485,189.386376,88.586223,87.829824,193.637706,-101281.4569,-101281.4569,-101281.4569,-101281.4569,-101281.4569,-101281.4569,-101281.4569,
0,2357.043419,2247.718299,4604.761718,23.922289,23.690877,0.002513,98.529175,94.876956,204.56602,0.004587,0,0,69.470746,72.002588,112.308741,114.22682,108.269831,158.790023,110.67663,160.424743,144.802653,111.35967,97.563608,-101204.713,203.201261,116.230275,170.855874,185.040214,198.387955,165.02813,102.197281,122.229771,151.68987,189.043469,88.713662,88.190992,194.353897,-101266.4744,-101266.4744,-101266.4744,-101266.4744,-101266.4744,-101266.4744,-101266.4744,
0,2357.013519,2246.832682,4603.846201,23.917372,23.68814,0.001915,98.548183,94.850533,204.588181,0.004857,0,0,70.133428,72.149396,112.441063,114.264175,108.700522,158.802331,110.688384,160.472383,144.89727,111.570091,97.819471,-101218.4156,203.969369,116.654085,170.989398,184.950094,199.000885,165.325968,102.28149,122.179938,151.594113,189.197024,88.674122,88.209114,195.224197,-101259.3075,-101259.3075,-101259.3075,-101259.3075,-101259.3075,-101259.3075,-101259.3075,
